"74678","EAP 102","Language Support Amer Cultures","P05","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","8:00 am - 8:50 am","AQ 219","Seminar","unknown "
"78338","EAP 102","Language Support Amer Cultures","P08","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","8:00 am - 8:50 am","RSCH 201","Seminar","unknown "
"78340","EAP 102","Language Support Amer Cultures","P10","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","10:30 am - 11:20 am","R B118","Seminar","unknown "
"78341","EAP 102","Language Support Amer Cultures","P11","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","8:00 am - 8:50 am","R A243","Seminar","unknown "
"78342","EAP 102","Language Support Amer Cultures","P12","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","11:00 am - 11:50 am","E 134","Seminar","unknown "
"82279","EAP 102","Language Support Amer Cultures","P13","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","2:00 pm - 2:50 pm","R A250","Seminar","unknown "
"82142","EAP 103","Language Support Public Speakg","K01","GMU Korea","Aug 29, 2016 - Dec 16, 2016","MW","6:00 pm - 6:50 pm","KOREA TBA","Seminar","Antonio Covello "
"82143","EAP 103","Language Support Public Speakg","K02","GMU Korea","Aug 29, 2016 - Dec 16, 2016","TR","10:45 am - 11:35 am","CANCEL CRSE","Seminar","unknown "
"82640","EAP 103","Language Support Public Speakg","K03","GMU Korea","Aug 29, 2016 - Dec 16, 2016","MW","5:00 pm - 5:50 pm","KOREA TBA","Seminar","Antonio Covello "
"78344","EAP 103","Language Support Public Speakg","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","8:00 am - 8:50 am","RSCH 201","Seminar","unknown "
"78345","EAP 103","Language Support Public Speakg","P02","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","12:30 pm - 1:20 pm","IN 323","Seminar","unknown "
"78346","EAP 103","Language Support Public Speakg","P03","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 9:50 am","W 1004","Seminar","unknown "
"82281","EAP 103","Language Support Public Speakg","P04","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","2:00 pm - 2:50 pm","R B442","Seminar","unknown "
"82144","EAP 104","Language Support World History","K01","GMU Korea","Aug 29, 2016 - Dec 16, 2016","MW","2:00 pm - 2:50 pm","KOREA TBA","Seminar","Michael Dunne "
"82146","EAP 108","Lang Support Bus Amer Society","K01","GMU Korea","Aug 29, 2016 - Dec 16, 2016","M","3:30 pm - 5:10 pm","KOREA TBA","Seminar","Eunhee Seo "
"74508","EAP 108","Lang Support Bus Amer Society","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","7:30 am - 8:20 am","R A243","Seminar","unknown "
"78350","EAP 108","Lang Support Bus Amer Society","P02","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","9:00 am - 9:50 am","T 2021","Seminar","unknown "
"74681","EAP 108","Lang Support Bus Amer Society","P03","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 11:20 am","KH 5","Seminar","unknown "
"74682","EAP 108","Lang Support Bus Amer Society","P04","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 11:20 am","EXPL L111","Seminar","unknown "
"78351","EAP 108","Lang Support Bus Amer Society","P05","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","12:30 pm - 1:20 pm","T L004","Seminar","unknown "
"78352","EAP 108","Lang Support Bus Amer Society","P06","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","7:30 am - 8:20 am","T 1018","Seminar","unknown "
"78353","EAP 108","Lang Support Bus Amer Society","P07","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 9:50 am","W 1007","Seminar","unknown "
"76972","EAP 109","College Reading Skills","K01","GMU Korea","Aug 29, 2016 - Dec 16, 2016","M","2:00 pm - 3:40 pm","KOREA TBA","Seminar","Antonio Covello "
"78354","EAP 109","College Reading Skills","P02","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","11:30 am - 12:20 pm","R A243","Seminar","unknown "
"79105","EAP 111","Lang Support Intro Info Tech","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","3:30 pm - 4:20 pm","RSCH 201","Seminar","unknown "
"77581","EAP 114","Lang Support Gen Chem I","P03","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","1:30 pm - 2:20 pm","GLOBAL SALON B","Seminar","unknown "
"82147","EAP 120","Linguistics Capstone","K01","GMU Korea","Aug 29, 2016 - Dec 16, 2016","F","9:15 am - 10:55 am","KOREA TBA","Seminar","Antonio Covello "
"81733","EAP 503","Interpersonal Comm Int'l Grad","P01","Fairfax","Aug 29, 2016 - Oct 16, 2016","TR","10:30 am - 12:20 pm","GLOBAL 1405","Lecture","unknown "
"81734","EAP 503","Interpersonal Comm Int'l Grad","P02","Fairfax","Oct 17, 2016 - Dec 20, 2016","TR","10:30 am - 12:20 pm","GLOBAL 1405","Lecture","unknown "
"81731","EAP 504","Adv EAP Reading and Writing","P01","Fairfax","Aug 29, 2016 - Oct 16, 2016","MW","10:30 am - 12:20 pm","GLOBAL 1405","Lecture","unknown "
"81732","EAP 504","Adv EAP Reading and Writing","P02","Fairfax","Oct 17, 2016 - Dec 20, 2016","MW","10:30 am - 12:20 pm","GLOBAL 1405","Lecture","unknown "
"77907","EAP 506","Grad Comm in Disciplines I","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 12:20 pm","R A106","Lecture","unknown "
"75737","EAP 506","Grad Comm in Disciplines I","P02","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 12:20 pm","R A106","Lecture","unknown "
"76100","EAP 506","Grad Comm in Disciplines I","P03","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 12:20 pm","R A106","Lecture","unknown "
"78355","EAP 506","Grad Comm in Disciplines I","P05","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","2:30 pm - 4:20 pm","R A349","Lecture","unknown "
"81652","EAP 506","Grad Comm in Disciplines I","P06","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","12:30 pm - 2:20 pm","GLOBAL SALON C","Lecture","unknown "
"81653","EAP 506","Grad Comm in Disciplines I","P07","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","4:30 pm - 6:20 pm","GLOBAL 1405","Lecture","unknown "
"81893","EAP 506","Grad Comm in Disciplines I","P08","Arlington","Aug 29, 2016 - Dec 20, 2016","TR","8:30 am - 10:20 am","ARLFH 312","Lecture","unknown "
"81894","EAP 506","Grad Comm in Disciplines I","P09","Arlington","Aug 29, 2016 - Dec 20, 2016","TR","12:30 pm - 2:20 pm","ARLFH 320","Lecture","unknown "
"81654","EAP 507","Grad Comm in Disciplines II","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","12:30 pm - 2:20 pm","GLOBAL 1407","Lecture","unknown "
"78357","EAP 507","Grad Comm in Disciplines II","P03","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 12:20 pm","ENT 274","Lecture","unknown "
"81676","EAP 508","Graduate Comm in Disciplines 3","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 12:20 pm","GLOBAL 1407","Lecture","unknown "
"81675","EAP 508","Graduate Comm in Disciplines 3","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","10:30 am - 12:20 pm","GLOBAL 1407","Lecture","unknown "
"81677","EAP 508","Graduate Comm in Disciplines 3","P02","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","12:30 pm - 2:20 pm","GLOBAL 1407","Lecture","unknown "
"74683","EAP 508","Graduate Comm in Disciplines 3","P03","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","8:30 am - 10:20 am","AQ 213","Lecture","unknown "
"81678","EAP 508","Graduate Comm in Disciplines 3","P04","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 12:20 pm","GLOBAL 1407","Lecture","unknown "
"70433","ECE 101","Intro to Electrical/Comp Engr","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","12:00 pm - 1:15 pm","DK 1006","Lecture","Pelin Kurtay "
"70434","ECE 101","Lab for Lecture 001","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","1:30 pm - 3:20 pm","ENGR 3203","Laboratory","unknown "
"70435","ECE 101","Lab for Lecture 001","202","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 6:20 pm","ENGR 3203","Laboratory","unknown "
"73557","ECE 101","Lab for Lecture 001","203","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","3:30 pm - 5:20 pm","ENGR 3203","Laboratory","unknown "
"73682","ECE 101","Lab for Lecture 001","204","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","1:30 pm - 3:20 pm","ENGR 3203","Laboratory","unknown "
"70436","ECE 201","Introductn to Signal Analysis","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 11:45 am","PLANET 131","Lecture","Bernd-Peter Paris "
"70437","ECE 201","Lab for Lecture 001","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","2:30 pm - 4:20 pm","ENGR 5358","Laboratory","unknown "
"70438","ECE 201","Lab for Lecture 001","202","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","10:30 am - 12:20 pm","ENGR 5358","Laboratory","unknown "
"70439","ECE 201","Lab for Lecture 001","203","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","12:30 pm - 2:20 pm","ENGR 5358","Laboratory","unknown "
"73572","ECE 201","Lab for Lecture 001","204","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 6:20 pm","CANCEL CRSE","Laboratory","unknown "
"76748","ECE 201","Lab for Lecture 001","205","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","8:30 am - 10:20 am","ENGR 5358","Laboratory","unknown "
"82549","ECE 201","Lab for Lecture 001","206","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","8:30 am - 10:20 am","ENGR 4457","Laboratory","unknown "
"75874","ECE 220","Signals and Systems I","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 11:45 am","DK 1006","Lecture","Lloyd Griffiths "
"74235","ECE 220","Lab for Lecture 001","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","2:30 pm - 4:20 pm","ENGR 1505","Laboratory","unknown "
"75876","ECE 220","Lab for Lecture 001","202","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","12:30 pm - 2:20 pm","ENGR 1505","Laboratory","unknown "
"75878","ECE 220","Lab for Lecture 001","203","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","2:30 pm - 4:20 pm","ENGR 5358","Laboratory","unknown "
"76552","ECE 220","Lab for Lecture 001","204","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","2:30 pm - 4:20 pm","ENGR 5358","Laboratory","unknown "
"75877","ECE 220","Lab for Lecture P01","2P2","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","12:30 pm - 2:20 pm","ENGR 1505","Laboratory","unknown "
"74239","ECE 220","Recitation for Lecture 001","301","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","10:30 am - 11:20 am","KH 253","Recitation","unknown "
"74240","ECE 220","Recitation for Lecture 001","302","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","11:30 am - 12:20 pm","KH 253","Recitation","unknown "
"76553","ECE 220","Recitation for Lecture 001","303","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","8:30 am - 9:20 am","KH 253","Recitation","unknown "
"75879","ECE 220","Recitation for Lecture P01","3P1","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","11:30 am - 12:20 pm","KH 253","Recitation","unknown "
"75875","ECE 220","Signals and Systems I","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 11:45 am","DK 1006","Lecture","Lloyd Griffiths "
"74242","ECE 285","Electric Circuit Anly I","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","12:00 pm - 1:15 pm","DK 1006","Lecture","Nathalia Peixoto "
"74243","ECE 285","Lab for Lecture 001","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","8:30 am - 10:20 am","ENGR 3203","Laboratory","unknown "
"74244","ECE 285","Lab for Lecture 001","202","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","1:30 pm - 3:20 pm","ENGR 3203","Laboratory","unknown "
"75220","ECE 285","Lab for Lecture 001","203","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","1:30 pm - 3:20 pm","ENGR 3505","Laboratory","unknown "
"78216","ECE 285","Lab for Lecture 001","204","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","8:30 am - 10:20 am","ENGR 3203","Laboratory","unknown "
"74245","ECE 285","Recitation for Lecture 001","301","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","10:30 am - 11:20 am","R B102","Recitation","unknown "
"74246","ECE 285","Recitation for Lecture 001","302","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","9:30 am - 10:20 am","KH 253","Recitation","unknown "
"75221","ECE 285","Recitation for Lecture 001","303","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","10:30 am - 11:20 am","R B102","Recitation","unknown "
"73684","ECE 286","Electric Circuit Anly II","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","12:00 pm - 1:15 pm","ENT 178","Lecture","Alok Berry "
"73685","ECE 286","Lab for Lecture 001","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","8:30 am - 10:20 am","CANCEL CRSE","Laboratory","unknown "
"73686","ECE 286","Lab for Lecture 001","202","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","5:30 pm - 7:20 pm","ENGR 3203","Laboratory","unknown "
"78217","ECE 286","Lab for Lecture 001","203","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","8:30 am - 10:20 am","ENGR 3505","Laboratory","unknown "
"78218","ECE 286","Lab for Lecture 001","204","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","3:30 pm - 5:20 pm","ENGR 3203","Laboratory","unknown "
"81520","ECE 286","Lab for Lecture 001","205","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","8:30 am - 10:20 am","ENGR 3505","Laboratory","unknown "
"73687","ECE 286","Recitation for Lecture 001","301","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","10:30 am - 11:20 am","KH 19","Recitation","unknown "
"73688","ECE 286","Recitation for Lecture 001","302","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","12:30 pm - 1:30 pm","CANCEL CRSE","Recitation","unknown "
"78219","ECE 286","Recitation for Lecture 001","303","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","10:30 am - 11:20 am","R B124","Recitation","unknown "
"81521","ECE 286","Recitation for Lecture 001","304","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","12:30 pm - 1:20 pm","R A250","Recitation","unknown "
"72070","ECE 301","Digital Electronics","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","9:00 am - 10:15 am","DK 1006","Lecture","unknown "
"73593","ECE 301","Digital Electronics","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","3:00 pm - 4:15 pm","EXPL L004","Lecture","Peter Pachowicz "
"70440","ECE 301","Lab for Lecture 001","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","10:30 am - 12:20 pm","ENGR 3505","Laboratory","unknown "
"70443","ECE 301","Lab for Lecture 001","202","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","10:30 am - 12:20 pm","CANCEL CRSE","Laboratory","unknown "
"75224","ECE 301","Lab for Lecture 001","203","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","12:30 pm - 2:20 pm","ENGR 3203","Laboratory","unknown "
"70444","ECE 301","Lab for Lecture 002","204","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","1:30 pm - 3:20 pm","ENGR 3203","Laboratory","unknown "
"73594","ECE 301","Lab for Lecture 002","205","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","8:30 am - 10:20 am","CANCEL CRSE","Laboratory","unknown "
"75225","ECE 301","Lab for Lecture 002","206","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","10:30 am - 12:20 pm","ENGR 3203","Laboratory","unknown "
"78220","ECE 301","Lab for Lecture 001","207","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","10:30 am - 12:20 pm","ENGR 3505","Laboratory","unknown "
"78221","ECE 301","Lab for Lecture 002","208","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","11:30 am - 1:20 pm","ENGR 3203","Laboratory","unknown "
"81508","ECE 301","Lab for Lecture 001","209","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","10:30 am - 12:20 pm","ENGR 3203","Laboratory","unknown "
"81509","ECE 301","Lab for Lecture 002","210","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","8:30 am - 10:20 am","ENGR 3203","Laboratory","unknown "
"75767","ECE 305","Electromagnetic Theory","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","AB 2003","Lecture","Qiliang Li "
"75768","ECE 305","Recitation for Lecture 001","301","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","10:30 am - 11:20 am","LH 2","Recitation","unknown "
"75880","ECE 320","Signals and Systems II","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","1:30 pm - 2:45 pm","AB 2003","Lecture","Jill Nelson "
"70446","ECE 331","Digital System Design","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 10:15 am","LH 1","Lecture","Craig Lorie "
"70447","ECE 331","Recitation for Lecture 001","301","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","1:30 pm - 2:20 pm","R B106","Recitation","unknown "
"70448","ECE 331","Recitation for Lecture 001","302","Fairfax","Aug 29, 2016 - Dec 20, 2016","WF","3:30 pm - 4:20 pm","CANCEL CRSE","Recitation","unknown "
"70449","ECE 331","Recitation for Lecture 001","303","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","2:30 pm - 3:20 pm","ENGR 1110","Recitation","unknown "
"81173","ECE 331","Recitation for Lecture 001","304","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","3:30 pm - 4:20 pm","ENGR 1110","Recitation","unknown "
"75533","ECE 331","Recitation for Lecture P01","3P1","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","2:30 pm - 3:20 pm","ENGR 1110","Recitation","unknown "
"75532","ECE 331","Digital System Design","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 10:15 am","LH 1","Lecture","Craig Lorie "
"70453","ECE 332","Dig Elec and Logic Dsn Lab","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","ENGR 3505","Laboratory","unknown "
"70454","ECE 332","Dig Elec and Logic Dsn Lab","202","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","ENGR 3505","Laboratory","unknown "
"72657","ECE 332","Dig Elec and Logic Dsn Lab","203","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","ENGR 3203","Laboratory","unknown "
"70455","ECE 333","Linear Electronics I","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","12:00 pm - 1:15 pm","E 201","Lecture","V Mulpuri "
"70456","ECE 333","Recitation for Lecture 001","301","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","2:30 pm - 3:20 pm","KH 19","Recitation","unknown "
"70457","ECE 333","Recitation for Lecture 001","302","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","1:30 pm - 2:20 pm","R A208","Recitation","unknown "
"70458","ECE 334","Linear Electronics Lab","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 10:00 pm","ENGR 3505","Laboratory","unknown "
"70459","ECE 334","Linear Electronics Lab","202","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","ENGR 3505","Laboratory","unknown "
"78222","ECE 334","Linear Electronics Lab","203","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","7:20 pm - 10:00 pm","ENGR 3203","Laboratory","unknown "
"76637","ECE 392","Engineering Design Studio","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","4:30 pm - 5:45 pm","RSCH 201","Lecture","Peter Pachowicz "
"70460","ECE 421","Classl System and Cntrl Theory","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","9:00 am - 10:15 am","DK 1006","Lecture","Gerald Cook "
"70462","ECE 431","Digital Circuit Design","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","1:30 pm - 2:45 pm","PLANET 126","Lecture","Dimitrios Ioannou "
"70463","ECE 433","Linear Electronics II","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","12:00 pm - 1:15 pm","PLANET 120","Lecture","Alok Berry "
"70464","ECE 434","Linear Electronic II Lab","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","7:20 pm - 10:00 pm","ENGR 3505","Laboratory","unknown "
"70466","ECE 445","Computer Organization","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","9:00 am - 10:15 am","AB 2003","Lecture","Craig Lorie "
"75064","ECE 445","Lab for Lecture 001","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","10:30 am - 11:50 am","ENGR 1505","Laboratory","unknown "
"75065","ECE 445","Lab for Lecture 001","202","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","9:30 am - 10:50 am","ENGR 1505","Laboratory","unknown "
"75066","ECE 445","Lab for Lecture P01","2P1","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","9:30 am - 10:50 am","ENGR 1505","Laboratory","unknown "
"74358","ECE 445","Computer Organization","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","9:00 am - 10:15 am","AB 2003","Lecture","Craig Lorie "
"72741","ECE 446","Device Driver Development","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 10:00 pm","W 1008","Lecture","unknown "
"70468","ECE 447","Single Chip Microcomput","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","3:00 pm - 4:15 pm","BL 129","Lecture","Craig Lorie "
"70470","ECE 447","Lab for Lecture 001","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","CANCEL CRSE","Laboratory","unknown "
"76270","ECE 447","Lab for Lecture 001","203","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","ENGR 3208","Laboratory","unknown "
"70471","ECE 447","Lab for Lecture 001","204","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","ENGR 3208","Laboratory","unknown "
"81612","ECE 447","Lab for Lecture 001","205","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","8:30 am - 11:20 am","ENGR 3208","Laboratory","unknown "
"73041","ECE 450","Introduction to Robotics","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","ENGR 3208","Lecture","unknown "
"70472","ECE 460","Comm and Information Thry","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","MW","3:00 pm - 4:15 pm","DK 1006","Lecture","Yariv Ephraim "
"70473","ECE 461","Communication Engr Lab","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","1:30 pm - 4:20 pm","ENGR 3505","Laboratory","Shyam Prakash Pandula "
"70474","ECE 462","Data/Comp Communications","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","1:30 pm - 2:45 pm","R A249","Lecture","Bijan Jabbari "
"72170","ECE 465","Computer Networking Protocols","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","TR","10:30 am - 11:45 am","AB 2003","Lecture","Brian Mark "
"72171","ECE 467","Network Implement Lab","201","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","JC G10C","Laboratory","unknown "
"75226","ECE 470","Introduction Humanoid Robotics","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","7:20 pm - 10:00 pm","ENGR 3208","Lecture","Daniel Lofaro "
"70475","ECE 491","Engineering Seminar","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 8:35 pm","R B108","Seminar","unknown "
"72580","ECE 491","Engineering Seminar","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","7:20 pm - 8:55 pm","CANCEL CRSE","Seminar","unknown "
"81403","ECE 491","Engineering Seminar","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","7:20 pm - 8:35 pm","PLANET 122","Seminar","unknown "
"70476","ECE 492","Senior Adv Design Proj I","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","11:30 am - 2:15 pm","DK 1006","Lecture","Peter Pachowicz "
"70483","ECE 493","RS: Senior Adv Design Proj II","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","F","2:30 pm - 4:20 pm","BL 129","Lecture","Peter Pachowicz "
"78236","ECE 499","Microphone Array Processing","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","IN 207","Lecture","Kathleen Wage "
"78246","ECE 499","Embedded Systems","002","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","1:30 pm - 4:20 pm","CANCEL CRSE","Lec/Sem","unknown "
"82286","ECE 499","Radar Engineering","003","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","7:20 pm - 10:00 pm","RSCH 202","Lec/Sem","unknown "
"72559","ECE 511","Microprocessors","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","4:30 pm - 7:10 pm","BL 129","Lecture","unknown "
"70484","ECE 521","Modern Systems Theory","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","ENGR 4457","Lecture","Andrzej Manitius "
"74514","ECE 521","Modern Systems Theory","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","4:30 pm - 7:10 pm","ENGR 4457","Lecture","Andrzej Manitius "
"70485","ECE 528","Intro Random Proc-ECE","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","EXPL L111","Lecture","Yariv Ephraim "
"72071","ECE 528","Recitation for Lecture 001","301","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 8:35 pm","R A109","Recitation","unknown "
"74516","ECE 528","Recitation for Lecture P01","3P1","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 8:35 pm","R A109","Recitation","unknown "
"74515","ECE 528","Intro Random Proc-ECE","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","4:30 pm - 7:10 pm","EXPL L111","Lecture","Yariv Ephraim "
"72742","ECE 530","Sensor Engineering","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","R","7:20 pm - 10:00 pm","ENGR 1108","Lecture","Kenneth Hintz "
"72173","ECE 531","Intro Wireless Comms/Networks","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","W","4:30 pm - 7:10 pm","PLANET 127","Lecture","Erton Boci "
"78245","ECE 535","Digital Signal Process","DL1","Fairfax","Aug 29, 2016 - Dec 20, 2016","","","ON LINE","Lecture","Jill Nelson "
"79021","ECE 538","Medical Imaging","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","T","1:30 pm - 4:10 pm","MTB 1008","Lecture","Parag Chitnis "
"70486","ECE 542","Cmptr Network Arch and Protocl","001","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","7:20 pm - 10:00 pm","ENGR 1109","Lecture","unknown "
"75881","ECE 542","Cmptr Network Arch and Protocl","P01","Fairfax","Aug 29, 2016 - Dec 20, 2016","M","7:20 pm - 10:00 pm","ENGR 1109","Lecture","unknown "
